year,event,incident_number,incident_start,incident_end,declaration_date,days_to_declaration_from_start,days_to_declaration_from_end,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount,sba_total_approved_loan_amount,sba_loan_count,sba_home_approved_loan_amount,sba_home_loan_count,sba_business_approved_loan_amount,sba_business_loan_count
2010,New Hampshire Severe Winter Storm,1892,2010-02-23,2010-03-03,2010-03-29,34,26,https://www.fema.gov/disaster/1892,NH,Severe Storm,NA,NA,NA,NA,NA,6841093.22,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,Maine Severe Winter Storm,1891,2010-02-23,2010-03-02,2010-03-25,30,23,https://www.fema.gov/disaster/1891,ME,Severe Storm,NA,NA,NA,NA,NA,5295215.58,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,District of Columbia Severe Winter Storms and Snowstorms,1890,2010-02-05,2010-02-11,2010-03-24,47,41,https://www.fema.gov/disaster/1890,DC,Severe Storm,NA,NA,NA,NA,NA,7638439.83,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,New Jersey Severe Winter Storm and Snowstorm,1889,2010-02-05,2010-02-06,2010-03-23,46,45,https://www.fema.gov/disaster/1889,NJ,Snowstorm,NA,NA,NA,NA,NA,14025375.64,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,Arizona Severe Winter Storms and Flooding,1888,2010-01-18,2010-01-22,2010-03-18,59,55,https://www.fema.gov/disaster/1888,AZ,Severe Storm,NA,NA,NA,NA,NA,6758605.82,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,South Dakota Severe Winter Storm,1887,2010-01-20,2010-01-26,2010-03-10,49,43,https://www.fema.gov/disaster/1887,SD,Severe Storm,NA,NA,NA,NA,NA,49059867.72,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,South Dakota Severe Winter Storm and Snowstorm,1886,2009-12-23,2009-12-27,2010-03-09,76,72,https://www.fema.gov/disaster/1886,SD,Severe Storm,NA,NA,NA,NA,NA,874502.99,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Kansas Severe Winter Storms and Snowstorm,1885,2009-12-22,2010-01-08,2010-03-09,77,60,https://www.fema.gov/disaster/1885,KS,Severe Storm,NA,NA,NA,NA,NA,15069225.02,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,"California Severe Winter Storms, Flooding, and Debris and Mud Flows",1884,2010-01-17,2010-02-06,2010-03-08,50,30,https://www.fema.gov/disaster/1884,CA,Severe Storm,NA,NA,NA,NA,NA,28014674.09,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,Oklahoma Severe Winter Storm,1883,2010-01-28,2010-01-30,2010-03-05,36,34,https://www.fema.gov/disaster/1883,OK,Severe Ice Storm,NA,NA,NA,NA,NA,118162678.9,1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,District of Columbia Severe Winter Storm and Snowstorm,1882,2009-12-18,2009-12-20,2010-03-03,75,73,https://www.fema.gov/disaster/1882,DC,Snowstorm,NA,NA,NA,NA,NA,3536705.06,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,West Virginia Severe Winter Storm and Snowstorm,1881,2009-12-18,2009-12-20,2010-03-02,74,72,https://www.fema.gov/disaster/1881,WV,Snowstorm,NA,NA,NA,NA,NA,2944843.15,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,Iowa Severe Winter Storm,1880,2010-01-19,2010-01-26,2010-03-02,42,35,https://www.fema.gov/disaster/1880,IA,Severe Storm,NA,NA,NA,NA,NA,84281914.59,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2010,North Dakota Severe Winter Storm,1879,2010-01-20,2010-01-25,2010-02-26,37,32,https://www.fema.gov/disaster/1879,ND,Severe Storm,NA,NA,NA,NA,NA,12773947.54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Nebraska Severe Winter Storms and Snowstorm,1878,2009-12-22,2010-01-08,2010-02-25,65,48,https://www.fema.gov/disaster/1878,NE,Severe Storm,NA,NA,NA,NA,NA,6577021.37,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Iowa Severe Winter Storms and Snowstorm,1877,2009-12-23,2009-12-27,2010-02-25,64,60,https://www.fema.gov/disaster/1877,IA,Severe Storm,NA,NA,NA,NA,NA,5996437.44,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Oklahoma Severe Winter Storm,1876,2009-12-24,2009-12-25,2010-02-25,63,62,https://www.fema.gov/disaster/1876,OK,Severe Storm,NA,NA,NA,NA,NA,18085951.67,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Maryland Severe Winter Storm and Snowstorm,1875,2009-12-18,2009-12-20,2010-02-19,63,61,https://www.fema.gov/disaster/1875,MD,Snowstorm,NA,NA,NA,NA,NA,24581512.14,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Virginia Severe Winter Storm and Snowstorm,1874,2009-12-18,2009-12-20,2010-02-16,60,58,https://www.fema.gov/disaster/1874,VA,Snowstorm,NA,NA,NA,NA,NA,22887905.74,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,New Jersey Snowstorm,1873,2009-12-19,2009-12-20,2010-02-05,48,47,https://www.fema.gov/disaster/1873,NJ,Snowstorm,NA,NA,NA,NA,NA,13737974.24,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Arkansas Severe Storms and Flooding,1872,2009-12-23,2010-01-02,2010-02-04,43,33,https://www.fema.gov/disaster/1872,AR,Severe Storm,NA,NA,NA,NA,NA,9308284.68,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,North Carolina Severe Winter Storms and Flooding,1871,2009-12-18,2009-12-25,2010-02-02,46,39,https://www.fema.gov/disaster/1871,NC,Severe Storm,NA,NA,NA,NA,NA,18885702.86,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Alabama Severe Storms and Flooding,1870,2009-12-12,2009-12-18,2009-12-31,19,13,https://www.fema.gov/disaster/1870,AL,Severe Storm,NA,NA,NA,NA,NA,19986986.22,1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,New York Severe Storms and Flooding Assoc w Td Ida & Nor'easter,1869,2009-11-12,2009-11-14,2009-12-31,49,47,https://www.fema.gov/disaster/1869,NY,Severe Storm,NA,NA,NA,NA,NA,17438357.78,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Kansas Severe Winter Storm,1868,2009-11-14,2009-11-16,2009-12-23,39,37,https://www.fema.gov/disaster/1868,KS,Severe Storm,NA,NA,NA,NA,NA,19988438.27,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,New Jersey Severe Storms and Flooding Associated with Tropical Depression Ida and a Nor'eas,1867,2009-11-11,2009-11-15,2009-12-22,41,37,https://www.fema.gov/disaster/1867,NJ,Severe Storm,NA,NA,NA,NA,NA,12182946.13,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Alabama Tropical Storm Ida,1866,2009-11-09,2009-11-10,2009-12-22,43,42,https://www.fema.gov/disaster/1866,AL,Hurricane,NA,NA,NA,NA,NA,4228940.04,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Alaska Severe Storms, Flooding, Mudslides, and Rockslides",1865,2009-10-06,2009-10-11,2009-12-18,73,68,https://www.fema.gov/disaster/1865,AK,Severe Storm,NA,NA,NA,NA,NA,3950737.77,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Nebraska Severe Winter Storm,1864,2009-11-16,2009-11-17,2009-12-16,30,29,https://www.fema.gov/disaster/1864,NE,Severe Storm,NA,NA,NA,NA,NA,5125804.16,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Louisiana Severe Storms, Tornadoes, and Flooding",1863,2009-10-29,2009-11-03,2009-12-10,42,37,https://www.fema.gov/disaster/1863,LA,Severe Storm,NA,NA,NA,NA,NA,6310528.42,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Virginia Severe Storms and Flooding Associated with Tropical Depression Ida and a Nor'east,1862,2009-11-11,2009-11-16,2009-12-09,28,23,https://www.fema.gov/disaster/1862,VA,Severe Storm,NA,NA,NA,NA,NA,7711083.63,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Arkansas Severe Storms, Tornadoes, and Flooding",1861,2009-10-29,2009-11-08,2009-12-03,35,25,https://www.fema.gov/disaster/1861,AR,Severe Storm,NA,NA,NA,NA,NA,15305769.72,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,Kansas Severe Storms and Flooding,1860,2009-07-08,2009-07-14,2009-09-30,84,78,https://www.fema.gov/disaster/1860,KS,Severe Storm,NA,NA,NA,NA,NA,3143581.09,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"American Samoa Earthquake,tsunami, and Flooding",1859,2009-09-29,2009-10-06,2009-09-29,0,-7,https://www.fema.gov/disaster/1859,AS,Earthquake,8428,4429,52.55,5143.49,22780503.01,94144289.11,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5698900,49,0,0,0,0
2009,Georgia Severe Storms and Flooding,1858,2009-09-18,2009-10-08,2009-09-24,6,-14,https://www.fema.gov/disaster/1858,GA,Severe Storm,28258,13331,47.18,4422.27,58953260.17,79094216.7,2071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18619800,118,0,0,0,0
2009,New York Severe Storms and Flooding,1857,2009-08-08,2009-08-10,2009-09-01,24,22,https://www.fema.gov/disaster/1857,NY,Severe Storm,1507,927,61.51,4990.76,4626437.19,41582963.17,1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337100,14,0,0,0,0
2009,Tennessee Severe Storms and Flooding,1856,2009-07-15,2009-07-17,2009-08-21,37,35,https://www.fema.gov/disaster/1856,TN,Severe Storm,NA,NA,NA,NA,NA,2203358.38,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Kentucky Severe Storms, Straight-Line Winds and Flooding",1855,2009-08-04,2009-08-04,2009-08-14,10,10,https://www.fema.gov/disaster/1855,KY,Severe Storm,12280,7130,58.06,2481.57,17693559.54,5883928.99,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3148100,18,0,0,0,0
2009,Iowa Severe Storm,1854,2009-07-10,2009-07-10,2009-08-13,34,34,https://www.fema.gov/disaster/1854,IA,Severe Storm,NA,NA,NA,NA,NA,6484641.68,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Nebraska Severe Storms, Flooding, and Tornadoes",1853,2009-06-05,2009-06-26,2009-07-31,56,35,https://www.fema.gov/disaster/1853,NE,Severe Storm,NA,NA,NA,NA,NA,4491366.48,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Maine Severe Storms, Flooding, and Landslides",1852,2009-06-18,2009-07-08,2009-07-30,42,22,https://www.fema.gov/disaster/1852,ME,Severe Storm,NA,NA,NA,NA,NA,2915456.44,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009,"Tennessee Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",1851,2009-06-12,2009-06-14,2009-07-13,31,29,https://www.fema.gov/disaster/1851,TN,Severe Storm,NA,NA,NA,NA,NA,8931032.41,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
